left_neck_incline,right_neck_incline,left_torso_incline,right_torso_incline,label,filename
162.80145877993414,160.40771810894847,0.0,1.9091524329961989,1,imported_106_good_posture-349-_jpg.rf.a5a1117e8461b60725be513416ae2096_resized.jpg
166.495293924741,166.69122367390423,8.310277167524188,6.788974574438767,1,imported_106_good_posture-349-_jpg.rf.a5a1117e8461b60725be513416ae2096_rot-10.jpg
161.67425519893288,159.83621308654534,10.72885929801006,12.183656585987428,1,imported_106_good_posture-349-_jpg.rf.a5a1117e8461b60725be513416ae2096_rot10.jpg
164.8459319496874,176.31873052918107,0.0,2.1747441146101725,1,imported_107_good_posture-350-_jpg.rf.4d67912254e91ecca015a6e0eb765e00_bright.jpg
162.43784261910915,179.31233888849744,1.3019526725790032,2.1747441146101725,1,imported_107_good_posture-350-_jpg.rf.4d67912254e91ecca015a6e0eb765e00_resized.jpg
164.5994300853524,178.34381336297142,9.574227885091826,6.1701750950295855,1,imported_107_good_posture-350-_jpg.rf.4d67912254e91ecca015a6e0eb765e00_rot-10.jpg
160.35695764723195,176.7711554262439,8.498558879493654,12.295266422998148,1,imported_107_good_posture-350-_jpg.rf.4d67912254e91ecca015a6e0eb765e00_rot10.jpg
167.67862928785746,174.12480726970497,3.4064437549946556,3.012787504183286,1,imported_108_good_posture-350-_jpg.rf.da96b3e58250d3d12cc2aa25f29a6bc1_bright.jpg
163.9264258352536,175.47384575691828,4.76364169072622,3.094058058917113,1,imported_108_good_posture-350-_jpg.rf.da96b3e58250d3d12cc2aa25f29a6bc1_resized.jpg
162.34987578006985,176.2467137335166,15.312818360806306,11.449337988499995,1,imported_108_good_posture-350-_jpg.rf.da96b3e58250d3d12cc2aa25f29a6bc1_rot-10.jpg
161.6961625718252,178.18856811907025,3.9451862290374176,7.399594659887124,1,imported_108_good_posture-350-_jpg.rf.da96b3e58250d3d12cc2aa25f29a6bc1_rot10.jpg
164.40246188121273,161.9144462812553,80.13419305691563,80.10607933026459,1,imported_109_good_posture-352-_jpg.rf.3d5730acc997be06a0f1801fd67f2908_bright.jpg
165.60685751606772,159.8394611778138,78.92979742206063,79.46081627137177,1,imported_109_good_posture-352-_jpg.rf.3d5730acc997be06a0f1801fd67f2908_resized.jpg
164.11614626607889,154.56937045389904,91.8476102659946,92.04540848888723,1,imported_109_good_posture-352-_jpg.rf.3d5730acc997be06a0f1801fd67f2908_rot-10.jpg
160.21247343057144,157.91163575341486,72.13990592932095,69.29096240835096,1,imported_109_good_posture-352-_jpg.rf.3d5730acc997be06a0f1801fd67f2908_rot10.jpg
173.4801982483431,155.3005669060689,14.03624346792651,11.458752345877198,1,imported_10_good_posture-387-_jpg.rf.97e1b5c44d4ac4227e4580a04986356d_bright.jpg
175.95184650478134,153.70268416162423,15.488501442909705,12.36249241571429,1,imported_10_good_posture-387-_jpg.rf.97e1b5c44d4ac4227e4580a04986356d_resized.jpg
179.2283863212637,164.43022965504306,8.901716032891992,9.334998463138255,1,imported_10_good_posture-387-_jpg.rf.97e1b5c44d4ac4227e4580a04986356d_rot-10.jpg
178.91676257701332,156.90484302762994,26.266638357083103,24.50740523012971,1,imported_10_good_posture-387-_jpg.rf.97e1b5c44d4ac4227e4580a04986356d_rot10.jpg
160.7845255195435,151.3895403340348,1.1811889133266575,0.0,1,imported_110_good_posture-352-_jpg.rf.a8acc4135ffcf36930f2559c0d671877_bright.jpg
161.3750572182235,150.0684881594922,0.5906572146464071,0.0,1,imported_110_good_posture-352-_jpg.rf.a8acc4135ffcf36930f2559c0d671877_resized.jpg
159.98864862301932,158.9965049307405,10.145544433896337,7.678963807368727,1,imported_110_good_posture-352-_jpg.rf.a8acc4135ffcf36930f2559c0d671877_rot-10.jpg
159.9390535538224,150.1664865950659,9.36650995701213,9.972057687331077,1,imported_110_good_posture-352-_jpg.rf.a8acc4135ffcf36930f2559c0d671877_rot10.jpg
165.0123214798252,144.09027692082233,2.981461219982209,0.0,1,imported_111_good_posture-360-_jpg.rf.733bc20521c661ca2cc4eb729df0d8ab_bright.jpg
167.74739758487132,146.3929096491926,4.304468960507996,1.9305874411669464,1,imported_111_good_posture-360-_jpg.rf.733bc20521c661ca2cc4eb729df0d8ab_resized.jpg
169.11790609169182,157.574928623325,3.5763343749973706,4.497151614667667,1,imported_111_good_posture-360-_jpg.rf.733bc20521c661ca2cc4eb729df0d8ab_rot-10.jpg
167.2630656584651,156.17551199153138,17.007946955407345,13.360218444764488,1,imported_111_good_posture-360-_jpg.rf.733bc20521c661ca2cc4eb729df0d8ab_rot10.jpg
167.0951514046697,145.74965114955066,3.652222780306186,1.2873289415252291,1,imported_112_good_posture-360-_jpg.rf.7c0e68831cdbe904b253604ffbcb9155_bright.jpg
169.58018457362536,148.33538404316792,6.137255949261959,3.327404241726616,1,imported_112_good_posture-360-_jpg.rf.7c0e68831cdbe904b253604ffbcb9155_resized.jpg
168.42445594585786,154.52745584595343,3.044778444194119,4.548042409125468,1,imported_112_good_posture-360-_jpg.rf.7c0e68831cdbe904b253604ffbcb9155_rot-10.jpg
167.62392384397637,152.98009626532775,16.82140989004081,12.380756928807159,1,imported_112_good_posture-360-_jpg.rf.7c0e68831cdbe904b253604ffbcb9155_rot10.jpg
163.76026400879815,156.07721124191758,94.35107795157388,96.04409216224111,1,imported_113_good_posture-361-_jpg.rf.73381d86dc2bd5b86beb9bb1e77fb897_bright.jpg
167.91653273161288,156.42949652525016,93.11084065349077,94.60009566626329,1,imported_113_good_posture-361-_jpg.rf.73381d86dc2bd5b86beb9bb1e77fb897_resized.jpg
174.12447261177903,147.82878287145542,102.21571913413085,103.73626830562257,1,imported_113_good_posture-361-_jpg.rf.73381d86dc2bd5b86beb9bb1e77fb897_rot-10.jpg
167.4985068848167,151.36870317460907,84.97592474146046,87.36756513101352,1,imported_113_good_posture-361-_jpg.rf.73381d86dc2bd5b86beb9bb1e77fb897_rot10.jpg
167.9257427140239,150.83555418939406,4.916566006009983,2.663000766067037,1,imported_114_good_posture-361-_jpg.rf.e98f475ae83510dd968c89ffb8cf9e36_bright.jpg
168.6900675259798,153.56606021766922,6.137255949261959,3.9451862290374176,1,imported_114_good_posture-361-_jpg.rf.e98f475ae83510dd968c89ffb8cf9e36_resized.jpg
172.02108558247832,155.62325619142354,1.8087393224920623,3.2154839917482883,1,imported_114_good_posture-361-_jpg.rf.e98f475ae83510dd968c89ffb8cf9e36_rot-10.jpg
165.13200905109318,145.95154635971468,14.48976259388447,9.782407031807322,1,imported_114_good_posture-361-_jpg.rf.e98f475ae83510dd968c89ffb8cf9e36_rot10.jpg
167.7068268793835,146.4372562189076,3.652222780306186,1.9749340108819595,1,imported_115_good_posture-362-_jpg.rf.0432960a388d95e6342d52c9d32604bc_bright.jpg
165.17581772454102,147.65781975421882,3.144957464697946,1.3478872801983264,1,imported_115_good_posture-362-_jpg.rf.0432960a388d95e6342d52c9d32604bc_resized.jpg
167.07052903505635,155.6589100633075,4.398705354995508,5.906141113770497,1,imported_115_good_posture-362-_jpg.rf.0432960a388d95e6342d52c9d32604bc_rot-10.jpg
167.9248722777694,153.01661165444568,15.140983835076923,11.17383824181477,1,imported_115_good_posture-362-_jpg.rf.0432960a388d95e6342d52c9d32604bc_rot10.jpg
169.36885223989248,147.8838239861988,99.16234704572172,101.56013079421777,1,imported_116_good_posture-362-_jpg.rf.8905c795a7fe2ed3e4126c0d7a19f2c8_bright.jpg
168.52050655389397,144.9440421406114,99.97205768733109,102.94650951563695,1,imported_116_good_posture-362-_jpg.rf.8905c795a7fe2ed3e4126c0d7a19f2c8_resized.jpg
173.14023999447414,151.91641783200203,106.58733855692742,107.46392689184285,1,imported_116_good_posture-362-_jpg.rf.8905c795a7fe2ed3e4126c0d7a19f2c8_rot-10.jpg
170.18528033608817,156.5236316650701,89.37724431279368,91.97493401088198,1,imported_116_good_posture-362-_jpg.rf.8905c795a7fe2ed3e4126c0d7a19f2c8_rot10.jpg
165.21069037970724,159.29096240835096,8.595911436920954,5.856013585428968,1,imported_117_good_posture-363-_jpg.rf.4db3f7ad985fce0d6d3c1af6019d9246_bright.jpg
165.79168616857424,162.81613944088147,9.893920669735392,8.637131415070778,1,imported_117_good_posture-363-_jpg.rf.4db3f7ad985fce0d6d3c1af6019d9246_resized.jpg
165.95644186601942,166.56897112931833,0.6510603802303299,2.1210963966614473,1,imported_117_good_posture-363-_jpg.rf.4db3f7ad985fce0d6d3c1af6019d9246_rot-10.jpg
165.1630912384393,162.24518393816646,18.853158764419113,16.8374726256764,1,imported_117_good_posture-363-_jpg.rf.4db3f7ad985fce0d6d3c1af6019d9246_rot10.jpg
165.9867514925164,164.79356079203717,3.990913098429877,2.147585428298588,1,imported_118_good_posture-363-_jpg.rf.55ebe1c226baa810154fa23cb4cecc52_bright.jpg
166.55270136637026,159.20588504449637,3.251945600363818,0.7073193685440923,1,imported_118_good_posture-363-_jpg.rf.55ebe1c226baa810154fa23cb4cecc52_resized.jpg
167.43669952289792,165.0548965338569,5.7743259026632465,7.03794076318469,1,imported_118_good_posture-363-_jpg.rf.55ebe1c226baa810154fa23cb4cecc52_rot-10.jpg
166.657864336209,157.51722532542655,12.600159826080658,9.344671902099735,1,imported_118_good_posture-363-_jpg.rf.55ebe1c226baa810154fa23cb4cecc52_rot10.jpg
160.10179667236943,165.89212405348337,83.9559078377589,84.66784111834045,1,imported_119_good_posture-364-_jpg.rf.bb8a8aad507d88a643bb1f5438c022af_bright.jpg
160.10179667236943,162.34615448957464,83.9559078377589,85.54439716667369,1,imported_119_good_posture-364-_jpg.rf.bb8a8aad507d88a643bb1f5438c022af_resized.jpg
156.59091895824943,167.1095193702486,96.70983680775694,95.1944289077348,1,imported_119_good_posture-364-_jpg.rf.bb8a8aad507d88a643bb1f5438c022af_rot-10.jpg
160.9099828577671,163.77980630439723,73.87242417404019,75.25643716352927,1,imported_119_good_posture-364-_jpg.rf.bb8a8aad507d88a643bb1f5438c022af_rot10.jpg
165.1920136637256,177.09123009094648,0.7848246029917126,4.6986805172995165,1,imported_11_good_posture-425-_jpg.rf.3554f4a88280792d89a23c4262b9e3e6_bright.jpg
161.5874498387646,165.19985807114355,1.5911402711945815,0.7638984609294045,1,imported_11_good_posture-425-_jpg.rf.3554f4a88280792d89a23c4262b9e3e6_resized.jpg
164.45065156663205,165.0035819654072,10.234802763423172,9.090276920822312,1,imported_11_good_posture-425-_jpg.rf.3554f4a88280792d89a23c4262b9e3e6_rot-10.jpg
163.66975158634523,161.5208755655438,10.234802763423172,9.963804189907195,1,imported_11_good_posture-425-_jpg.rf.3554f4a88280792d89a23c4262b9e3e6_rot10.jpg
162.22809740545588,171.00694248285325,1.9749340108819595,0.7345210342549431,1,imported_120_good_posture-364-_jpg.rf.e009bc445ea43b933213686d7fd78c23_bright.jpg
164.19748604606448,169.4740838467301,2.6324348689865307,1.4502162909332779,1,imported_120_good_posture-364-_jpg.rf.e009bc445ea43b933213686d7fd78c23_resized.jpg
164.9169401776701,169.5054641947549,8.13010235415596,8.857958763628323,1,imported_120_good_posture-364-_jpg.rf.e009bc445ea43b933213686d7fd78c23_rot-10.jpg
165.3476966236743,172.37938589381432,12.528807709151492,12.36249241571429,1,imported_120_good_posture-364-_jpg.rf.e009bc445ea43b933213686d7fd78c23_rot10.jpg
153.78240229271037,168.31945589923737,12.236111509416325,14.225963898751806,1,imported_121_good_posture-365-_jpg.rf.1b7d92e6a3f115e2af9ff1bfee5f9287_bright.jpg
155.19480319467215,164.20342397093418,12.600159826080658,11.458752345877198,1,imported_121_good_posture-365-_jpg.rf.1b7d92e6a3f115e2af9ff1bfee5f9287_resized.jpg
159.1509756727211,164.39217575523926,4.497151614667667,2.8271245781611563,1,imported_121_good_posture-365-_jpg.rf.1b7d92e6a3f115e2af9ff1bfee5f9287_rot-10.jpg
161.53524068054156,176.60507645788184,27.47443162627712,28.61045966596522,1,imported_121_good_posture-365-_jpg.rf.1b7d92e6a3f115e2af9ff1bfee5f9287_rot10.jpg
157.79594443049274,163.33844415360673,0.6295986084095321,0.7161599454701504,1,imported_122_good_posture-365-_jpg.rf.76033cb1ff3cbd75aa0ab00e1420825b_bright.jpg
154.69429808609183,160.84889123160758,0.6365935759634798,0.7161599454701504,1,imported_122_good_posture-365-_jpg.rf.76033cb1ff3cbd75aa0ab00e1420825b_resized.jpg
164.69818548045694,174.93638314696994,5.839492311517365,5.063616853030124,1,imported_122_good_posture-365-_jpg.rf.76033cb1ff3cbd75aa0ab00e1420825b_rot-10.jpg
155.45493136093182,162.36926253011498,9.893920669735392,8.235619324209443,1,imported_122_good_posture-365-_jpg.rf.76033cb1ff3cbd75aa0ab00e1420825b_rot10.jpg
158.9811238866174,165.54247162790492,1.2873289415252291,1.487867528827919,1,imported_123_good_posture-366-_jpg.rf.8a7e7ad2c3293c0655d407484d5c550a_bright.jpg
159.10276979563696,167.06709440131678,0.6437457141753082,1.487867528827919,1,imported_123_good_posture-366-_jpg.rf.8a7e7ad2c3293c0655d407484d5c550a_resized.jpg
163.6013766318763,168.6703226168734,6.709836807756896,8.235619324209443,1,imported_123_good_posture-366-_jpg.rf.8a7e7ad2c3293c0655d407484d5c550a_rot-10.jpg
162.6633935588652,167.76225019110743,11.056412980248231,10.750966993188005,1,imported_123_good_posture-366-_jpg.rf.8a7e7ad2c3293c0655d407484d5c550a_rot10.jpg
158.35284141696877,163.5859548433259,9.782407031807322,10.88552705465871,1,imported_124_good_posture-366-_jpg.rf.b97cf0104469695f154bcdd24c79b939_bright.jpg
158.03920670874535,163.36119432957372,10.191501850027729,9.926245506651705,1,imported_124_good_posture-366-_jpg.rf.b97cf0104469695f154bcdd24c79b939_resized.jpg
161.36849695837486,165.96375653207352,0.658543177564578,0.0,1,imported_124_good_posture-366-_jpg.rf.b97cf0104469695f154bcdd24c79b939_rot-10.jpg
167.30255177853658,169.7771590148435,23.629377730656824,23.00887008282288,1,imported_124_good_posture-366-_jpg.rf.b97cf0104469695f154bcdd24c79b939_rot10.jpg
170.19390724010293,153.92464441605125,103.3924977537511,99.46232220802563,1,imported_125_good_posture-367-_jpg.rf.5a61942adc942d2ab6255ca3ec288f62_bright.jpg
172.0761203168562,152.62104253077044,103.877529803208,98.53076560994813,1,imported_125_good_posture-367-_jpg.rf.5a61942adc942d2ab6255ca3ec288f62_resized.jpg
166.44571323070434,157.68532009590388,93.14495746469802,90.67403689798452,1,imported_125_good_posture-367-_jpg.rf.5a61942adc942d2ab6255ca3ec288f62_rot-10.jpg
167.1608985955433,149.2508333990559,112.03622694014545,108.64953875405142,1,imported_125_good_posture-367-_jpg.rf.5a61942adc942d2ab6255ca3ec288f62_rot10.jpg
166.33123261186697,152.71080280938494,3.8568009855898637,0.6902771978656084,1,imported_126_good_posture-367-_jpg.rf.7f8b0c92b340184b96d8fd3170f15e09_bright.jpg
170.12673866921764,152.71227711024983,6.271077449501227,2.0700306530410084,1,imported_126_good_posture-367-_jpg.rf.7f8b0c92b340184b96d8fd3170f15e09_resized.jpg
167.86027483528284,155.44954761079256,3.8140748342902824,6.115503566285384,1,imported_126_good_posture-367-_jpg.rf.7f8b0c92b340184b96d8fd3170f15e09_rot-10.jpg
167.7567642094794,150.8838537339211,14.972875766786933,11.309932474020195,1,imported_126_good_posture-367-_jpg.rf.7f8b0c92b340184b96d8fd3170f15e09_rot10.jpg
163.86315723321638,175.35366450880406,10.696510735778112,9.68878656036679,1,imported_127_good_posture-368-_jpg.rf.356fdbd06a90d917343cfc9965ff674c_bright.jpg
164.44895610735244,174.40761544145616,11.56013079421777,10.491477012331599,1,imported_127_good_posture-368-_jpg.rf.356fdbd06a90d917343cfc9965ff674c_resized.jpg
164.73129443935647,177.4019389978613,20.70903759164902,20.045249425421016,1,imported_127_good_posture-368-_jpg.rf.356fdbd06a90d917343cfc9965ff674c_rot-10.jpg
160.06369100064737,167.8483454446571,3.990913098429877,4.455602833326257,1,imported_127_good_posture-368-_jpg.rf.356fdbd06a90d917343cfc9965ff674c_rot10.jpg
160.24981791610324,170.27242144859838,1.2873289415252291,0.0,1,imported_128_good_posture-368-_jpg.rf.aa728eabc213723631d0be9b1d31bc12_bright.jpg
160.96036883105486,168.22504062391928,1.9978798564765745,0.7538483330708753,1,imported_128_good_posture-368-_jpg.rf.aa728eabc213723631d0be9b1d31bc12_resized.jpg
160.61979069551643,168.86889757748946,8.595911436920954,9.582944723532597,1,imported_128_good_posture-368-_jpg.rf.aa728eabc213723631d0be9b1d31bc12_rot-10.jpg
163.93535574340996,174.0134119011352,12.236111509416325,12.938056317186467,1,imported_128_good_posture-368-_jpg.rf.aa728eabc213723631d0be9b1d31bc12_rot10.jpg
157.1773684805677,163.29135284169502,1.9525090493996338,3.66778805553146,1,imported_129_good_posture-370-_jpg.rf.1d1d9231f3756b0a4f8cb2f724d4cafa_bright.jpg
159.79977927702396,157.61147610776172,1.867678839434098,2.7263109939063455,1,imported_129_good_posture-370-_jpg.rf.1d1d9231f3756b0a4f8cb2f724d4cafa_resized.jpg
162.32327900995227,161.00949487410213,6.892423122485113,6.115503566285384,1,imported_129_good_posture-370-_jpg.rf.1d1d9231f3756b0a4f8cb2f724d4cafa_rot-10.jpg
159.8841893054324,161.8070593662145,12.458246440004897,11.73857120672233,1,imported_129_good_posture-370-_jpg.rf.1d1d9231f3756b0a4f8cb2f724d4cafa_rot10.jpg
165.1284456389789,155.82779489008055,2.2311746080312584,1.4688007143857,1,imported_12_good_posture-431-_jpg.rf.89d24bd99bea6f0771c81a56e244c300_bright.jpg
161.89090043846963,154.49963513210884,0.744059202888511,0.7252242990591836,1,imported_12_good_posture-431-_jpg.rf.89d24bd99bea6f0771c81a56e244c300_resized.jpg
165.67143366284495,152.81888891452277,7.696051722016604,8.746162262555254,1,imported_12_good_posture-431-_jpg.rf.89d24bd99bea6f0771c81a56e244c300_rot-10.jpg
156.8203314736141,157.19545952867898,8.972626614896358,10.88552705465871,1,imported_12_good_posture-431-_jpg.rf.89d24bd99bea6f0771c81a56e244c300_rot10.jpg
160.90422377480337,166.28577870710842,0.6510603802303299,2.2311746080312584,1,imported_130_good_posture-370-_jpg.rf.1d3a37209a4cf90043bf5ad0d3ad99fe_bright.jpg
162.40124157181572,161.27612511729424,1.2873289415252291,0.7161599454701504,1,imported_130_good_posture-370-_jpg.rf.1d3a37209a4cf90043bf5ad0d3ad99fe_resized.jpg
160.84889123160758,154.81304895597415,9.462322208025613,8.797410709991048,1,imported_130_good_posture-370-_jpg.rf.1d3a37209a4cf90043bf5ad0d3ad99fe_rot-10.jpg
161.61275789337458,163.049518093823,10.539183728628206,10.304846468766009,1,imported_130_good_posture-370-_jpg.rf.1d3a37209a4cf90043bf5ad0d3ad99fe_rot10.jpg
157.1526087554903,168.30987839797692,1.380354073444409,3.1363583683326883,1,imported_131_good_posture-371-_jpg.rf.3800b7bffbb2bffd6b901194a8641821_bright.jpg
157.01975804710787,169.05009012745134,0.6740368979838312,2.2906100426385936,1,imported_131_good_posture-371-_jpg.rf.3800b7bffbb2bffd6b901194a8641821_resized.jpg
165.11333782227993,174.44517409431586,5.640549432156827,3.918248864067394,1,imported_131_good_posture-371-_jpg.rf.3800b7bffbb2bffd6b901194a8641821_rot-10.jpg
157.90210788431128,173.0154142020355,11.592175410291073,15.395549253995098,1,imported_131_good_posture-371-_jpg.rf.3800b7bffbb2bffd6b901194a8641821_rot10.jpg
152.91367433685087,172.42049022310974,85.65676004831062,81.63411387596742,1,imported_132_good_posture-371-_jpg.rf.d4ebca7e45d207c2a2b725669eaac8ee_bright.jpg
154.69505886886373,168.7197698455135,86.37851529588266,84.28940686250037,1,imported_132_good_posture-371-_jpg.rf.d4ebca7e45d207c2a2b725669eaac8ee_resized.jpg
153.92464441605125,169.29231352520605,97.64040676102677,94.69868051729944,1,imported_132_good_posture-371-_jpg.rf.d4ebca7e45d207c2a2b725669eaac8ee_rot-10.jpg
152.84385637222397,164.67399380229529,79.50852298766841,78.07067782276167,1,imported_132_good_posture-371-_jpg.rf.d4ebca7e45d207c2a2b725669eaac8ee_rot10.jpg
161.18533507536782,169.74744128954515,2.7263109939063455,4.573921259900898,1,imported_133_good_posture-372-_jpg.rf.086701b5988a8867b4c66bfdb8e85707_bright.jpg
163.6196240580037,164.57783868126134,3.3664606634298315,3.012787504183286,1,imported_133_good_posture-372-_jpg.rf.086701b5988a8867b4c66bfdb8e85707_resized.jpg
171.16561693667398,167.7686527061157,2.0454084888871935,3.8654611698517494,1,imported_133_good_posture-372-_jpg.rf.086701b5988a8867b4c66bfdb8e85707_rot-10.jpg
159.43234939683754,165.137184057655,9.68878656036679,11.003540851749507,1,imported_133_good_posture-372-_jpg.rf.086701b5988a8867b4c66bfdb8e85707_rot10.jpg
161.18533507536782,169.74744128954515,2.7263109939063455,4.573921259900898,1,imported_134_good_posture-372-_jpg.rf.d49ebd2d00e1727d89331e3f2d0bccda_bright.jpg
163.6196240580037,164.57783868126134,3.3664606634298315,3.012787504183286,1,imported_134_good_posture-372-_jpg.rf.d49ebd2d00e1727d89331e3f2d0bccda_resized.jpg
171.16561693667398,167.7686527061157,2.0454084888871935,3.8654611698517494,1,imported_134_good_posture-372-_jpg.rf.d49ebd2d00e1727d89331e3f2d0bccda_rot-10.jpg
159.43234939683754,165.137184057655,9.68878656036679,11.003540851749507,1,imported_134_good_posture-372-_jpg.rf.d49ebd2d00e1727d89331e3f2d0bccda_rot10.jpg
160.73421223613448,159.02058093604776,80.65532809790032,82.09283729704154,1,imported_135_good_posture-374-_jpg.rf.80a540edaac4155835e7b4cbb1c4bb0c_bright.jpg
162.14050732722282,158.91360611727097,79.24903300681196,82.1998121158183,1,imported_135_good_posture-374-_jpg.rf.80a540edaac4155835e7b4cbb1c4bb0c_resized.jpg
158.9332875882985,151.9478334177795,90.69027719786507,92.23117460803125,1,imported_135_good_posture-374-_jpg.rf.80a540edaac4155835e7b4cbb1c4bb0c_rot-10.jpg
162.27398845554472,156.5776462328113,65.96571184055742,67.20347853205739,1,imported_135_good_posture-374-_jpg.rf.80a540edaac4155835e7b4cbb1c4bb0c_rot10.jpg
163.10546698784674,152.83049429810183,7.549421768263295,6.009005957494474,1,imported_136_good_posture-374-_jpg.rf.b8c773484c14b10f7297e558445a6ca7_bright.jpg
164.15195665650444,152.9765923649216,8.595911436920954,6.666659890901369,1,imported_136_good_posture-374-_jpg.rf.b8c773484c14b10f7297e558445a6ca7_resized.jpg
165.26506214909006,156.77650640000817,0.6986943829831717,0.744059202888511,1,imported_136_good_posture-374-_jpg.rf.b8c773484c14b10f7297e558445a6ca7_rot-10.jpg
163.23955169092005,162.9899520181313,17.35402463626131,19.148137457939605,1,imported_136_good_posture-374-_jpg.rf.b8c773484c14b10f7297e558445a6ca7_rot10.jpg
179.1907913858433,174.0416726313353,109.74683660542613,105.84308211768702,1,imported_137_good_posture-375-_jpg.rf.b2b2b62365cffc8614c53a21acb96a7e_bright.jpg
